item,geo,beds,state,label
http://www.wikidata.org/entity/Q7591625,Point(-114.983 36.0389),110,http://www.wikidata.org/entity/Q1227,St. Rose Dominican Hospital – Rose de Lima Campus
http://www.wikidata.org/entity/Q7591626,Point(-115.274 36.0557),147,http://www.wikidata.org/entity/Q1227,St. Rose Dominican Hospital – San Martín Campus
http://www.wikidata.org/entity/Q7591627,Point(-115.114 36.0067),326,http://www.wikidata.org/entity/Q1227,St. Rose Dominican Hospital – Siena Campus
http://www.wikidata.org/entity/Q7592066,Point(-81.6905 30.3077),528,http://www.wikidata.org/entity/Q812,St. Vincent's Medical Center Riverside
http://www.wikidata.org/entity/Q7592067,Point(-73.2028 41.202),397,http://www.wikidata.org/entity/Q779,St. Vincent's Medical Center
http://www.wikidata.org/entity/Q7592068,Point(-81.3176 29.8631),175,http://www.wikidata.org/entity/Q812,St. Vincent's Medical Center Southside
http://www.wikidata.org/entity/Q7592096,Point(-83.5427778 41.6683333),72,http://www.wikidata.org/entity/Q49239,St. Vincent Mercy Children's Hospital
http://www.wikidata.org/entity/Q7592097,Point(-118.273689 34.063802),381,http://www.wikidata.org/entity/Q65,St. Vincent Medical Center
http://www.wikidata.org/entity/Q7598810,Point(-122.175 37.434),613,http://www.wikidata.org/entity/Q99,Stanford University Medical Center
http://www.wikidata.org/entity/Q7619524,Point(-73.1158 40.9097),603,http://www.wikidata.org/entity/Q1384,Stony Brook University Hospital
http://www.wikidata.org/entity/Q7622305,Point(-157.850542 21.302586),159,http://www.wikidata.org/entity/Q18094,Straub Clinic & Hospital
http://www.wikidata.org/entity/Q7624508,Point(-77.62443 43.12283),830,http://www.wikidata.org/entity/Q49218,Strong Memorial Hospital
http://www.wikidata.org/entity/Q7637626,Point(-115.318056 36.180833),485,http://www.wikidata.org/entity/Q1227,Summerlin Hospital
http://www.wikidata.org/entity/Q7641087,Point(-115.13548 36.13265),701,http://www.wikidata.org/entity/Q1227,Sunrise Hospital & Medical Center
http://www.wikidata.org/entity/Q7654577,Point(-89.07436111 42.26538889),357,http://www.wikidata.org/entity/Q233892,Swedish American Hospital
http://www.wikidata.org/entity/Q7654751,Point(-104.982 39.6534),408,http://www.wikidata.org/entity/Q1261,Swedish Medical Center
http://www.wikidata.org/entity/Q7516070,Point(-73.469 41.165),129,http://www.wikidata.org/entity/Q779,Silver Hill Hospital
http://www.wikidata.org/entity/Q7516846,Point(-120.583 44.1454),48,http://www.wikidata.org/entity/Q824,Silverton Hospital
http://www.wikidata.org/entity/Q7517754,Point(-118.74455 34.28927),153,http://www.wikidata.org/entity/Q323414,Simi Valley Hospital
http://www.wikidata.org/entity/Q7521663,Point(-83.1833 42.4167),334,http://www.wikidata.org/entity/Q1166,Sinai-Grace Hospital
http://www.wikidata.org/entity/Q7533759,Point(-122.324 48.4181),137,http://www.wikidata.org/entity/Q1223,Skagit Valley Hospital
http://www.wikidata.org/entity/Q7537377,Point(-121.784 42.254),176,http://www.wikidata.org/entity/Q824,Sky Lakes Medical Center
http://www.wikidata.org/entity/Q7559890,Point(-74.595 40.5681),361,http://www.wikidata.org/entity/Q1088776,Robert Wood Johnson University Hospital Somerset
http://www.wikidata.org/entity/Q7564711,Point(-73.7874939 40.912993),242,http://www.wikidata.org/entity/Q744948,Montefiore New Rochelle Hospital
http://www.wikidata.org/entity/Q7566775,Point(-89.14072 31.68516),285,http://www.wikidata.org/entity/Q934987,South Central Regional Medical Center
http://www.wikidata.org/entity/Q7566908,Point(-71.49647 41.4311),100,http://www.wikidata.org/entity/Q774319,South County Hospital
http://www.wikidata.org/entity/Q7569137,Point(-72.3802 40.8851),125,http://www.wikidata.org/entity/Q1384,Southampton Hospital
http://www.wikidata.org/entity/Q7569991,Point(-115.29506 36.07267),186,http://www.wikidata.org/entity/Q1227,Southern Hills Hospital & Medical Center
http://www.wikidata.org/entity/Q7570191,Point(-71.4625 42.756389),188,http://www.wikidata.org/entity/Q54439,Southern New Hampshire Medical Center
http://www.wikidata.org/entity/Q7571069,Point(-77.3597 37.1823),300,http://www.wikidata.org/entity/Q511964,Southside Regional Medical Center
http://www.wikidata.org/entity/Q7571099,Point(-84.20188 39.644098),116,http://www.wikidata.org/entity/Q7972432,Southview Medical Center
http://www.wikidata.org/entity/Q7571282,Point(-81.83222198 41.37055588),354,http://www.wikidata.org/entity/Q538688,Southwest General Health Center
http://www.wikidata.org/entity/Q7571452,Point(-73.207404 42.873978),99,http://www.wikidata.org/entity/Q817921,Southwestern Vermont Medical Center
http://www.wikidata.org/entity/Q7574134,Point(-71.0492 42.3789),132,http://www.wikidata.org/entity/Q771,Spaulding Rehabilitation Hospital
http://www.wikidata.org/entity/Q7580104,Point(-77.4955 38.217),133,http://www.wikidata.org/entity/Q1370,Spotsylvania Regional Medical Center
http://www.wikidata.org/entity/Q7580736,Point(-115.24054 36.09004),328,http://www.wikidata.org/entity/Q1227,Spring Valley Hospital
http://www.wikidata.org/entity/Q7586717,Point(-76.6725 39.2719),254,http://www.wikidata.org/entity/Q5092,St. Agnes Hospital
http://www.wikidata.org/entity/Q7587028,Point(-83.6258333 41.6936111),126,http://www.wikidata.org/entity/Q49239,St. Anne Mercy Hospital
http://www.wikidata.org/entity/Q7587062,Point(-82.6477 27.7785),393,http://www.wikidata.org/entity/Q49236,St. Anthony's Hospital
http://www.wikidata.org/entity/Q7587064,Point(-90.3801 38.507),767,http://www.wikidata.org/entity/Q1581,St. Anthony's Medical Center
http://www.wikidata.org/entity/Q7587096,Point(-105.041 39.7429),224,http://www.wikidata.org/entity/Q1261,St. Anthony Hospital
http://www.wikidata.org/entity/Q7587524,Point(-121.269 44.0672),226,http://www.wikidata.org/entity/Q824,St. Charles Medical Center
http://www.wikidata.org/entity/Q7587526,Point(-83.485744 41.635221),390,http://www.wikidata.org/entity/Q615294,St. Charles Mercy Hospital
http://www.wikidata.org/entity/Q7587546,Point(-75.1245 40.0066),189,http://www.wikidata.org/entity/Q1345,St. Christopher's Hospital for Children
http://www.wikidata.org/entity/Q7587630,Point(-94.169167 45.575278),489,http://www.wikidata.org/entity/Q736834,St. Cloud Hospital
http://www.wikidata.org/entity/Q7587847,Point(-117.833889 44.780278),126,http://www.wikidata.org/entity/Q1152219,St. Elizabeth Health Services
http://www.wikidata.org/entity/Q7587971,Point(-87.93463 42.98567),240,http://www.wikidata.org/entity/Q37836,St. Francis Hospital
http://www.wikidata.org/entity/Q7587979,Point(-118.2033 33.9299),384,http://www.wikidata.org/entity/Q849619,St. Francis Medical Center
http://www.wikidata.org/entity/Q7588752,Point(-93.0339 45.0292),184,http://www.wikidata.org/entity/Q990856,St. John's Hospital
http://www.wikidata.org/entity/Q7588753,Point(-89.6546 39.8086),457,http://www.wikidata.org/entity/Q1204,St. John's Hospital
http://www.wikidata.org/entity/Q7588806,Point(-119.018 34.243),181,http://www.wikidata.org/entity/Q108127,St. John's Pleasant Valley Hospital
http://www.wikidata.org/entity/Q7588823,Point(-119.159 34.2157),230,http://www.wikidata.org/entity/Q108127,St. John's Regional Medical Center
http://www.wikidata.org/entity/Q7588824,Point(-94.5309 37.061),100,http://www.wikidata.org/entity/Q317865,Mercy Hospital
http://www.wikidata.org/entity/Q7589191,Point(-112.08 33.482),607,http://www.wikidata.org/entity/Q16556,St. Joseph's Hospital and Medical Center
http://www.wikidata.org/entity/Q7589192,Point(-93.1 44.94916667),253,http://www.wikidata.org/entity/Q28848,St. Joseph's Hospital
http://www.wikidata.org/entity/Q7589199,Point(-110.855 32.2266),449,http://www.wikidata.org/entity/Q18575,St. Joseph's Medical Center
http://www.wikidata.org/entity/Q7589200,Point(-73.8978 40.9294),532,http://www.wikidata.org/entity/Q128114,St. Joseph's Medical Center
http://www.wikidata.org/entity/Q7589333,Point(-85.1492 41.0779),191,http://www.wikidata.org/entity/Q49268,St. Joseph Hospital
http://www.wikidata.org/entity/Q7589334,Point(-71.481389 42.749722),208,http://www.wikidata.org/entity/Q48274,St. Joseph Hospital
http://www.wikidata.org/entity/Q7589338,Point(-94.6039 38.9363),310,http://www.wikidata.org/entity/Q1581,St. Joseph Medical Center
http://www.wikidata.org/entity/Q7589410,Point(-117.927 33.8947),320,http://www.wikidata.org/entity/Q99,St. Jude Medical Center
http://www.wikidata.org/entity/Q7589795,Point(-75.393745 40.609979),480,http://www.wikidata.org/entity/Q164380,St. Luke's University Health Network
http://www.wikidata.org/entity/Q7589795,Point(-75.3925 40.6096),480,http://www.wikidata.org/entity/Q164380,St. Luke's University Health Network
http://www.wikidata.org/entity/Q7589803,Point(-91.66 41.985),532,http://www.wikidata.org/entity/Q1546,St. Luke's Hospital
http://www.wikidata.org/entity/Q7589806,Point(-83.682222 41.557222),300,http://www.wikidata.org/entity/Q1004755,St. Luke's Hospital
http://www.wikidata.org/entity/Q7589807,Point(-70.938 41.6265),293,http://www.wikidata.org/entity/Q49147,St. Luke's Hospital
http://www.wikidata.org/entity/Q7589818,Point(-96.4057 42.5189),150,http://www.wikidata.org/entity/Q1546,St. Luke's Regional Medical Center
http://www.wikidata.org/entity/Q7590338,Point(-74.1283 40.851),287,http://www.wikidata.org/entity/Q170433,St. Mary's Hospital
http://www.wikidata.org/entity/Q7590339,Point(-77.596 37.5835),391,http://www.wikidata.org/entity/Q1370,St. Mary's Hospital
http://www.wikidata.org/entity/Q7590340,Point(-73.0368 41.5531),347,http://www.wikidata.org/entity/Q779,St. Mary's Hospital
http://www.wikidata.org/entity/Q7590351,Point(-82.40067 38.43165),393,http://www.wikidata.org/entity/Q241808,St. Mary's Medical Center
http://www.wikidata.org/entity/Q7590353,Point(-122.454 37.774),403,http://www.wikidata.org/entity/Q99,St. Mary's Medical Center
http://www.wikidata.org/entity/Q7590404,Point(-97.8711 36.3936),245,http://www.wikidata.org/entity/Q1649,St. Mary's Regional Medical Center
http://www.wikidata.org/entity/Q7590505,Point(-118.187 33.7798),415,http://www.wikidata.org/entity/Q16739,St. Mary Medical Center
http://www.wikidata.org/entity/Q12053680,Point(-73.9772 40.6901),464,http://www.wikidata.org/entity/Q1384,Brooklyn Hospital Center
http://www.wikidata.org/entity/Q12059097,Point(-73.6307 41.035),206,http://www.wikidata.org/entity/Q779,Greenwich Hospital (Connecticut)
http://www.wikidata.org/entity/Q12060932,Point(-122.877222 45.539167),126,http://www.wikidata.org/entity/Q81824,Kaiser Westside Medical Center
http://www.wikidata.org/entity/Q13527986,Point(-76.30355 36.861258),563,http://www.wikidata.org/entity/Q49231,Sentara Norfolk General Hospital
http://www.wikidata.org/entity/Q14679186,Point(-86.577 34.721),941,http://www.wikidata.org/entity/Q79860,Huntsville Hospital System
http://www.wikidata.org/entity/Q14681826,Point(-117.29861111 34.47111111),83,http://www.wikidata.org/entity/Q495353,Desert Valley Hospital
http://www.wikidata.org/entity/Q14682100,Point(-118.2947 33.8298),570,http://www.wikidata.org/entity/Q489197,Harbor–UCLA Medical Center
http://www.wikidata.org/entity/Q14685045,Point(-104.612 38.282),370,http://www.wikidata.org/entity/Q1261,Parkview Medical Center
http://www.wikidata.org/entity/Q14686234,Point(-82.8034 27.9528),687,http://www.wikidata.org/entity/Q244146,Morton Plant Hospital
http://www.wikidata.org/entity/Q14689786,Point(-94.6519 38.9106),155,http://www.wikidata.org/entity/Q1558,Menorah Medical Center
http://www.wikidata.org/entity/Q14692059,Point(-76.6492 39.2883),1500,http://www.wikidata.org/entity/Q1391,Jarvis Hospital
http://www.wikidata.org/entity/Q14692069,Point(-76.5513 39.2929),342,http://www.wikidata.org/entity/Q5092,Johns Hopkins Bayview Medical Center
http://www.wikidata.org/entity/Q14692158,Point(-76.6208 39.3003),170,http://www.wikidata.org/entity/Q5092,Maryland General Hospital
http://www.wikidata.org/entity/Q14692200,Point(-76.6139 39.2521),139,http://www.wikidata.org/entity/Q5092,MedStar Harbor Hospital
http://www.wikidata.org/entity/Q14692203,Point(-77.0547 39.1539),115,http://www.wikidata.org/entity/Q1391,MedStar Montgomery Medical Center
http://www.wikidata.org/entity/Q14692453,Point(-76.6236 39.2883),767,http://www.wikidata.org/entity/Q5092,University of Maryland Medical Center
http://www.wikidata.org/entity/Q14692826,Point(-93.4793 45.1336),130,http://www.wikidata.org/entity/Q983741,Maple Grove Hospital
http://www.wikidata.org/entity/Q14704774,Point(-114.0 46.8755),237,http://www.wikidata.org/entity/Q1212,St. Patrick Hospital and Health Sciences Center
http://www.wikidata.org/entity/Q14705324,Point(-72.2733 43.6761),396,http://www.wikidata.org/entity/Q759,Dartmouth–Hitchcock Medical Center
http://www.wikidata.org/entity/Q14705603,Point(-74.0091 40.8819),361,http://www.wikidata.org/entity/Q991387,Holy Name Medical Center
http://www.wikidata.org/entity/Q14705842,Point(-74.0153 40.9852),291,http://www.wikidata.org/entity/Q1408,Pascack Valley Hospital
http://www.wikidata.org/entity/Q14706292,Point(-73.2946 40.6962),537,http://www.wikidata.org/entity/Q1384,"Good Samaritan Hospital Medical Center (West Islip, New York)"
http://www.wikidata.org/entity/Q14707115,Point(-73.7015 40.7777),806,http://www.wikidata.org/entity/Q1384,North Shore University Hospital
http://www.wikidata.org/entity/Q14709068,Point(-123.366 43.241),174,http://www.wikidata.org/entity/Q824,"Mercy Medical Center (Roseburg, Oregon)"
http://www.wikidata.org/entity/Q14709216,Point(-122.83 42.3178),378,http://www.wikidata.org/entity/Q824,Rogue Regional Medical Center
http://www.wikidata.org/entity/Q14709289,Point(-123.343 42.4215),125,http://www.wikidata.org/entity/Q143405,Three Rivers Medical Center
http://www.wikidata.org/entity/Q14710517,Point(-97.31907 32.58651),213,http://www.wikidata.org/entity/Q1439,Huguley Memorial Medical Center
http://www.wikidata.org/entity/Q14711818,Point(-111.954 41.1833),310,http://www.wikidata.org/entity/Q829,McKay-Dee Hospital Center
http://www.wikidata.org/entity/Q14712882,Point(-80.4113 37.1874),146,http://www.wikidata.org/entity/Q1370,LewisGale Hospital Montgomery
http://www.wikidata.org/entity/Q14713789,Point(-82.803 27.914),425,http://www.wikidata.org/entity/Q812,Largo Medical Center
http://www.wikidata.org/entity/Q14714913,Point(-72.6811 41.7547),867,http://www.wikidata.org/entity/Q33486,Hartford Hospital
http://www.wikidata.org/entity/Q14715045,Point(-73.4094 41.5821),85,http://www.wikidata.org/entity/Q977989,New Milford Hospital
http://www.wikidata.org/entity/Q14715761,Point(-71.1066 42.3294),141,http://www.wikidata.org/entity/Q771,New England Baptist Hospital
http://www.wikidata.org/entity/Q14715774,Point(-71.24620278 42.33285),313,http://www.wikidata.org/entity/Q49196,Newton-Wellesley Hospital
http://www.wikidata.org/entity/Q14715860,Point(-70.4681 41.7329),60,http://www.wikidata.org/entity/Q54089,Spaulding Rehabilitation Hospital Cape Cod
http://www.wikidata.org/entity/Q14716129,Point(-85.6658 42.9705),190,http://www.wikidata.org/entity/Q1166,Helen DeVos Children's Hospital
http://www.wikidata.org/entity/Q14716149,Point(-83.7046 43.022),443,http://www.wikidata.org/entity/Q1166,Hurley Medical Center
http://www.wikidata.org/entity/Q14716212,Point(-85.6628 42.956),167,http://www.wikidata.org/entity/Q1166,Mary Free Bed Rehabilitation Hospital
http://www.wikidata.org/entity/Q14716287,Point(-84.5351 42.7342),733,http://www.wikidata.org/entity/Q1166,Sparrow Hospital
http://www.wikidata.org/entity/Q14716715,Point(-81.69777778 41.46111111),731,http://www.wikidata.org/entity/Q37320,MetroHealth
http://www.wikidata.org/entity/Q14943167,Point(-83.399 33.961),350,http://www.wikidata.org/entity/Q1428,Piedmont Athens Regional
http://www.wikidata.org/entity/Q14956747,Point(-84.55156 33.96998),633,http://www.wikidata.org/entity/Q852684,WellStar Kennestone Regional Medical Center
http://www.wikidata.org/entity/Q14956762,Point(-120.12627 34.60213),11,http://www.wikidata.org/entity/Q108106,Santa Ynez Valley Cottage Hospital
http://www.wikidata.org/entity/Q14956763,Point(-118.1476 34.6792),117,http://www.wikidata.org/entity/Q494711,Lancaster Community Hospital
http://www.wikidata.org/entity/Q16162720,Point(-98.5806 29.5081),462,http://www.wikidata.org/entity/Q975,Audie L. Murphy Memorial VA Hospital
http://www.wikidata.org/entity/Q16258729,Point(-85.89611111 39.21805556),225,http://www.wikidata.org/entity/Q1415,Columbus Regional Health
http://www.wikidata.org/entity/Q38251206,Point(-122.38968 37.764804),36,http://www.wikidata.org/entity/Q62,UCSF Betty Irene Moore Women’s Hospital
http://www.wikidata.org/entity/Q14956773,Point(-75.1571 39.9497),957,http://www.wikidata.org/entity/Q2739353,Thomas Jefferson University Hospital
http://www.wikidata.org/entity/Q14956811,Point(-95.3942 29.7093),134,http://www.wikidata.org/entity/Q16555,TIRR Memorial Hermann
http://www.wikidata.org/entity/Q14956829,Point(-78.3988 40.5219),380,http://www.wikidata.org/entity/Q444210,UPMC Altoona
http://www.wikidata.org/entity/Q14956864,Point(-104.82180278 38.86561111),364,http://www.wikidata.org/entity/Q49258,Penrose Hospital
http://www.wikidata.org/entity/Q14956883,Point(-76.793 39.2562),50,http://www.wikidata.org/entity/Q1391,Taylor Manor Hospital Center
http://www.wikidata.org/entity/Q14956884,Point(-118.243737 33.923229),130,http://www.wikidata.org/entity/Q1898553,"Martin Luther King, Jr. Community Hospital"
http://www.wikidata.org/entity/Q15211408,Point(-86.12694444 40.44638889),152,http://www.wikidata.org/entity/Q1415,Community Howard Regional Health
http://www.wikidata.org/entity/Q17508206,Point(-75.523 39.1512),316,http://www.wikidata.org/entity/Q1393,Bayhealth Medical Center
http://www.wikidata.org/entity/Q17511053,Point(-72.2639 43.6408),24,http://www.wikidata.org/entity/Q993523,Alice Peck Day Hospital
http://www.wikidata.org/entity/Q17514683,Point(-80.8391 35.204),874,http://www.wikidata.org/entity/Q16565,Carolinas Medical Center
http://www.wikidata.org/entity/Q17514690,Point(-80.8208 35.21),185,http://www.wikidata.org/entity/Q1454,Carolinas Medical Center-Mercy
http://www.wikidata.org/entity/Q17514694,Point(-80.6015 35.4362),457,http://www.wikidata.org/entity/Q1030184,Carolinas Medical Center-NorthEast
http://www.wikidata.org/entity/Q17514703,Point(-80.5223 34.9752),157,http://www.wikidata.org/entity/Q1454,Carolinas Medical Center-Union
http://www.wikidata.org/entity/Q17986277,Point(-80.8716 35.0918),235,http://www.wikidata.org/entity/Q16565,Carolinas Medical Center-Pineville
http://www.wikidata.org/entity/Q17986278,Point(-80.7474 35.3063),130,http://www.wikidata.org/entity/Q16565,Carolinas Medical Center-University
http://www.wikidata.org/entity/Q18154353,Point(-75.1697 39.921),204,http://www.wikidata.org/entity/Q1345,Methodist Hospital
http://www.wikidata.org/entity/Q18157763,Point(-122.785 44.8052),40,http://www.wikidata.org/entity/Q2018774,Santiam Hospital
http://www.wikidata.org/entity/Q17063054,Point(-110.93041 42.71732),22,http://www.wikidata.org/entity/Q389436,Star Valley Medical Center
http://www.wikidata.org/entity/Q23926503,Point(-90.260105 39.746307),93,http://www.wikidata.org/entity/Q577853,Passavant Area Hospital
http://www.wikidata.org/entity/Q23926524,Point(-118.348215 33.950274),369,http://www.wikidata.org/entity/Q104994,Centinela Hospital Medical Center
http://www.wikidata.org/entity/Q23926527,Point(-71.57391667 42.57727778),73,http://www.wikidata.org/entity/Q771,Nashoba Valley Medical Center
http://www.wikidata.org/entity/Q23926528,Point(-70.99144444 42.08741667),216,http://www.wikidata.org/entity/Q49193,Brockton Hospital
http://www.wikidata.org/entity/Q23926528,Point(-70.991164 42.087457),216,http://www.wikidata.org/entity/Q49193,Brockton Hospital
http://www.wikidata.org/entity/Q23926532,Point(-84.087543 41.4111775),25,http://www.wikidata.org/entity/Q986312,Henry County Hospital
http://www.wikidata.org/entity/Q23926534,Point(-72.29138889 42.94916667),115,http://www.wikidata.org/entity/Q767364,Cheshire Medical Center
http://www.wikidata.org/entity/Q24897659,Point(-118.411777 34.059209),138,http://www.wikidata.org/entity/Q65,California Rehabilitation Institute
http://www.wikidata.org/entity/Q25007209,Point(-72.1054 41.3369),280,http://www.wikidata.org/entity/Q779,Lawrence+Memorial Hospital
http://www.wikidata.org/entity/Q18358759,Point(-87.98327 41.54456),302,http://www.wikidata.org/entity/Q40345,Silver Cross Hospital
http://www.wikidata.org/entity/Q18706223,Point(-47.9556 14.5236),245,http://www.wikidata.org/entity/Q404898,Aiken Regional Medical Center
http://www.wikidata.org/entity/Q18706225,Point(-117.56839 33.87303),238,http://www.wikidata.org/entity/Q494707,Corona Regional Medical Center
http://www.wikidata.org/entity/Q18706226,Point(-99.47828 27.60691),180,http://www.wikidata.org/entity/Q1439,Doctors Hospital of Laredo
http://www.wikidata.org/entity/Q18706230,Point(-76.8814 39.0867),61,http://www.wikidata.org/entity/Q1391,University of Maryland Laurel Regional Hospital
http://www.wikidata.org/entity/Q18706233,Point(-98.2182 26.1839),60,http://www.wikidata.org/entity/Q1439,McAllen Heart Hospital
http://www.wikidata.org/entity/Q18706234,Point(-98.2258 26.1867),441,http://www.wikidata.org/entity/Q51698,McAllen Medical Center
http://www.wikidata.org/entity/Q19605661,Point(-121.63261 36.69745),172,http://www.wikidata.org/entity/Q488125,Natividad Medical Center
http://www.wikidata.org/entity/Q19723433,Point(-86.023634 40.045961),161,http://www.wikidata.org/entity/Q1645069,Riverview Health
http://www.wikidata.org/entity/Q19868209,Point(-80.268793 25.845821),378,http://www.wikidata.org/entity/Q8652,Hialeah Hospital
http://www.wikidata.org/entity/Q19880353,Point(-95.3998 29.7101),64,http://www.wikidata.org/entity/Q773495,Houston Orthopedic and Spine Hospital
http://www.wikidata.org/entity/Q16838473,Point(-90.14329 38.70112),338,http://www.wikidata.org/entity/Q1204,Gateway Regional Medical Center
http://www.wikidata.org/entity/Q16868877,Point(-75.121 40.1191),665,http://www.wikidata.org/entity/Q10751864,Abington Memorial Hospital
http://www.wikidata.org/entity/Q16868949,Point(-117.057 32.7767),306,http://www.wikidata.org/entity/Q16552,Alvarado Hospital
http://www.wikidata.org/entity/Q16891407,Point(-77.4147 39.4225),257,http://www.wikidata.org/entity/Q1391,Frederick Memorial Hospital
http://www.wikidata.org/entity/Q16891909,Point(144.775 13.505),198,http://www.wikidata.org/entity/Q933714,Guam Memorial Hospital
http://www.wikidata.org/entity/Q16892394,Point(-86.114 42.7744),190,http://www.wikidata.org/entity/Q1001742,Holland Hospital
http://www.wikidata.org/entity/Q16892678,Point(-97.4184 35.6443),40,http://www.wikidata.org/entity/Q862645,INTEGRIS Health Edmond
http://www.wikidata.org/entity/Q16892891,Point(-122.789 48.106),25,http://www.wikidata.org/entity/Q1001828,Jefferson Healthcare Hospital
http://www.wikidata.org/entity/Q16895094,Point(-85.718 42.8576),208,http://www.wikidata.org/entity/Q1022953,Metro Health Hospital
http://www.wikidata.org/entity/Q16899122,Point(-122.67 45.5446),165,http://www.wikidata.org/entity/Q6106,Randall Children's Hospital at Legacy Emanuel
http://www.wikidata.org/entity/Q16899212,Point(-75.9433 40.332),711,http://www.wikidata.org/entity/Q237896,Reading Hospital
http://www.wikidata.org/entity/Q16899615,Point(-95.366 29.7483),792,http://www.wikidata.org/entity/Q16555,"St. Joseph Medical Center (Houston, Texas)"
http://www.wikidata.org/entity/Q16902632,Point(-122.684 45.4971),227,http://www.wikidata.org/entity/Q6106,Veterans Affairs Medical Center (Oregon)
http://www.wikidata.org/entity/Q16918162,Point(-73.1339 41.7922),109,http://www.wikidata.org/entity/Q755151,Charlotte Hungerford Hospital
http://www.wikidata.org/entity/Q16951587,Point(-87.621 41.8469),292,http://www.wikidata.org/entity/Q1297,Mercy Hospital and Medical Center
http://www.wikidata.org/entity/Q16951591,Point(-93.623 41.599),875,http://www.wikidata.org/entity/Q39709,Mercy Medical Center - Des Moines
http://www.wikidata.org/entity/Q16993765,Point(-86.900764 41.706236),310,http://www.wikidata.org/entity/Q989282,Franciscan St Anthony Health – Michigan City
http://www.wikidata.org/entity/Q16998653,Point(-85.74972222 38.24844444),263,http://www.wikidata.org/entity/Q43668,Kosair Children’s Hospital
http://www.wikidata.org/entity/Q17025922,Point(-77.1104762 38.9974266),230,http://www.wikidata.org/entity/Q584451,Suburban Hospital
http://www.wikidata.org/entity/Q17027667,Point(-119.79574 39.52542),808,http://www.wikidata.org/entity/Q1227,Renown Regional Medical Center
http://www.wikidata.org/entity/Q17031376,Point(-122.389903 37.7647974),183,http://www.wikidata.org/entity/Q17042,UCSF Benioff Children's Hospital
http://www.wikidata.org/entity/Q17034590,Point(-76.66222222 39.35277778),370,http://www.wikidata.org/entity/Q5092,Sinai Hospital
http://www.wikidata.org/entity/Q17039774,Point(-97.44011 35.23027),324,http://www.wikidata.org/entity/Q40347,Norman Regional Hospital
http://www.wikidata.org/entity/Q17039973,Point(-114.33127 48.38033),25,http://www.wikidata.org/entity/Q26446,North Valley Hospital
http://www.wikidata.org/entity/Q17040040,Point(-76.78138889 39.35888889),202,http://www.wikidata.org/entity/Q755604,Northwest Hospital
http://www.wikidata.org/entity/Q17060765,Point(-75.0955 39.9268),410,http://www.wikidata.org/entity/Q138367,Our Lady of Lourdes Medical Center
http://www.wikidata.org/entity/Q29907524,Point(-73.891456 40.85211),422,http://www.wikidata.org/entity/Q18426,St Barnabas Hospital
http://www.wikidata.org/entity/Q20064928,Point(-123.819 46.1882),25,http://www.wikidata.org/entity/Q824,Columbia Memorial Hospital
http://www.wikidata.org/entity/Q20657166,Point(-73.836666666 40.942222222),238,http://www.wikidata.org/entity/Q928168,Lawrence Hospital
http://www.wikidata.org/entity/Q20712149,Point(-134.465 58.32916667),45,http://www.wikidata.org/entity/Q29445,Bartlett Regional Hospital
http://www.wikidata.org/entity/Q20712671,Point(-123.309939 44.919),6,http://www.wikidata.org/entity/Q630985,West Valley Hospital
http://www.wikidata.org/entity/Q20732585,Point(-84.38775 42.29834),112,http://www.wikidata.org/entity/Q1166,Duane L. Waters Hospital
http://www.wikidata.org/entity/Q20880712,Point(-73.725645 41.196662),245,http://www.wikidata.org/entity/Q54066,Northern Westchester Hospital
http://www.wikidata.org/entity/Q20899647,Point(-90.08194 29.96013),446,http://www.wikidata.org/entity/Q34404,University Medical Center New Orleans
http://www.wikidata.org/entity/Q21016356,Point(-84.3194444 33.7927778),587,http://www.wikidata.org/entity/Q23556,Winship Cancer Institute
http://www.wikidata.org/entity/Q21188030,Point(-73.76930556 41.02583333),292,http://www.wikidata.org/entity/Q462177,White Plains Hospital
http://www.wikidata.org/entity/Q21196620,Point(-90.37102 29.92409),59,http://www.wikidata.org/entity/Q1588,St. Charles Parish Hospital
http://www.wikidata.org/entity/Q21196669,Point(-96.624 33.639),237,http://www.wikidata.org/entity/Q1439,Wilson N. Jones Regional Medical Center
http://www.wikidata.org/entity/Q21197613,Point(-75.262 39.988),231,http://www.wikidata.org/entity/Q1021562,Paoli Hospital
http://www.wikidata.org/entity/Q22033932,Point(-88.961327 39.86685),300,http://www.wikidata.org/entity/Q506325,Decatur Memorial Hospital
http://www.wikidata.org/entity/Q22058561,Point(-88.131701 30.684342),263,http://www.wikidata.org/entity/Q173,Springhill Medical Center
http://www.wikidata.org/entity/Q22060989,Point(-73.8929404 41.2925243),128,http://www.wikidata.org/entity/Q54066,Hudson Valley Hospital
http://www.wikidata.org/entity/Q22072894,Point(-79.5495 40.1452),102,http://www.wikidata.org/entity/Q1400,Frick Hospital
http://www.wikidata.org/entity/Q22072921,Point(-123.9122 45.989),56,http://www.wikidata.org/entity/Q824,Providence Seaside Hospital
http://www.wikidata.org/entity/Q22073007,Point(-79.3936 40.321),188,http://www.wikidata.org/entity/Q1400,Latrobe Hospital
http://www.wikidata.org/entity/Q22073111,Point(-79.5553 40.3008),373,http://www.wikidata.org/entity/Q1400,Westmoreland Hospital
http://www.wikidata.org/entity/Q22073199,Point(-82.38446 36.30749),514,http://www.wikidata.org/entity/Q770571,Johnson City Medical Center
